temps,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Hauts-de-France,Auvergne-Rhône-Alpes,Bretagne,Occitanie,Pays-de-la-Loire,Centre-Val de Loire,Grand-Est,PACA,Normandie,Ile-de-France
2018-10-10 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-10 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-10 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 08:00:00,0,0,0,0,0,0,0,0,1,,0,0
2018-10-11 09:00:00,13,179,6,57,4,105,24,24,58,,8,5
2018-10-11 10:00:00,62,469,36,210,17,359,92,84,99,,31,24
2018-10-11 11:00:00,120,711,67,342,39,591,121,133,163,,54,41
2018-10-11 12:00:00,154,840,82,472,50,734,170,166,227,,62,54
2018-10-11 13:00:00,175,1092,95,566,48,783,154,160,354,,65,61
2018-10-11 14:00:00,172,600,96,534,40,880,104,112,367,,58,61
2018-10-11 15:00:00,157,425,88,491,35,821,77,89,554,,39,43
2018-10-11 16:00:00,116,327,65,387,36,618,51,62,432,,28,27
2018-10-11 17:00:00,79,291,29,246,36,369,29,37,328,,14,16
2018-10-11 18:00:00,24,127,10,86,27,120,49,12,98,,5,7
2018-10-11 19:00:00,1,15,0,2,9,16,13,0,0,,1,0
2018-10-11 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-11 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 09:00:00,24,93,11,67,2,92,12,10,133,,3,6
2018-10-12 10:00:00,56,462,20,236,20,280,76,48,316,,15,14
2018-10-12 11:00:00,116,989,35,393,50,485,167,85,433,,32,27
2018-10-12 12:00:00,154,1328,50,529,82,682,221,117,537,,44,44
2018-10-12 13:00:00,180,1440,67,575,104,759,270,123,611,,46,48
2018-10-12 14:00:00,183,1487,67,581,109,811,290,140,597,,56,44
2018-10-12 15:00:00,162,1427,52,524,83,779,287,137,569,,67,43
2018-10-12 16:00:00,132,1147,41,419,73,607,250,121,419,,62,27
2018-10-12 17:00:00,79,786,32,267,50,397,180,80,308,,49,21
2018-10-12 18:00:00,32,421,12,106,21,177,99,36,116,,27,10
2018-10-12 19:00:00,1,75,1,5,4,10,10,3,0,,3,1
2018-10-12 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-12 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 09:00:00,31,140,9,83,5,86,23,22,138,,8,5
2018-10-13 10:00:00,89,617,34,267,25,312,97,80,325,,31,21
2018-10-13 11:00:00,138,1038,60,436,44,555,169,129,473,,57,38
2018-10-13 12:00:00,171,1280,79,565,70,729,209,161,578,,72,51
2018-10-13 13:00:00,187,1476,86,623,96,809,255,177,630,,81,58
2018-10-13 14:00:00,187,1527,88,618,107,816,264,163,624,,76,59
2018-10-13 15:00:00,172,1344,80,577,104,703,248,137,581,,72,54
2018-10-13 16:00:00,142,1062,61,473,78,565,214,114,480,,61,37
2018-10-13 17:00:00,94,720,29,300,54,378,151,70,326,,45,20
2018-10-13 18:00:00,31,267,12,92,22,146,72,36,100,,26,8
2018-10-13 19:00:00,0,35,0,1,3,8,9,3,0,,2,0
2018-10-13 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-13 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 08:00:00,0,0,0,1,0,0,0,0,0,,0,0
2018-10-14 09:00:00,22,141,8,57,1,54,15,18,130,,5,4
2018-10-14 10:00:00,72,596,35,192,5,274,53,71,308,,22,19
2018-10-14 11:00:00,119,864,61,337,11,498,101,106,459,,37,37
2018-10-14 12:00:00,147,930,81,451,12,641,139,133,576,,34,51
2018-10-14 13:00:00,158,923,88,453,15,751,172,162,621,,47,52
2018-10-14 14:00:00,130,832,81,384,15,695,165,152,629,,52,47
2018-10-14 15:00:00,96,556,66,315,24,581,127,108,578,,40,43
2018-10-14 16:00:00,76,359,47,244,17,406,113,109,420,,35,27
2018-10-14 17:00:00,55,240,28,159,14,218,61,64,298,,16,13
2018-10-14 18:00:00,21,53,13,63,7,60,28,19,81,,8,6
2018-10-14 19:00:00,0,0,0,1,0,2,2,0,0,,0,0
2018-10-14 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-14 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 09:00:00,23,21,5,49,0,17,4,12,115,,3,2
2018-10-15 10:00:00,77,145,23,147,9,93,26,42,290,,16,17
2018-10-15 11:00:00,118,298,48,245,25,169,61,86,446,,31,34
2018-10-15 12:00:00,154,484,72,261,33,298,82,113,554,,48,50
2018-10-15 13:00:00,174,619,85,288,33,325,95,135,612,,64,56
2018-10-15 14:00:00,173,636,89,242,39,368,74,114,617,,80,57
2018-10-15 15:00:00,145,676,79,165,35,342,73,92,569,,79,50
2018-10-15 16:00:00,107,514,65,117,33,264,61,69,466,,59,39
2018-10-15 17:00:00,58,442,41,66,25,189,61,51,296,,39,24
2018-10-15 18:00:00,23,314,14,25,22,95,30,21,85,,17,11
2018-10-15 19:00:00,0,37,0,0,3,5,1,1,0,,1,0
2018-10-15 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-15 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 09:00:00,22,74,8,48,0,38,7,14,101,,5,4
2018-10-16 10:00:00,79,466,33,139,8,153,55,62,295,,25,20
2018-10-16 11:00:00,128,867,57,245,23,330,104,109,424,,46,36
2018-10-16 12:00:00,158,1156,75,347,35,419,155,135,550,,57,46
2018-10-16 13:00:00,172,1328,85,429,53,554,193,152,575,,74,54
2018-10-16 14:00:00,175,1149,85,383,73,525,236,151,434,,77,57
2018-10-16 15:00:00,161,984,76,386,88,482,257,143,544,,72,53
2018-10-16 16:00:00,131,772,63,310,71,347,229,116,407,,59,37
2018-10-16 17:00:00,87,587,40,180,53,237,161,81,180,,44,25
2018-10-16 18:00:00,32,326,14,63,26,95,82,34,83,,17,10
2018-10-16 19:00:00,0,41,0,1,4,5,6,1,0,,0,0
2018-10-16 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-16 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 09:00:00,19,39,4,56,3,41,8,9,87,,3,2
2018-10-17 10:00:00,76,218,25,214,20,171,64,50,278,,22,16
2018-10-17 11:00:00,115,447,47,375,42,317,147,83,438,,44,31
2018-10-17 12:00:00,153,717,69,496,65,459,198,112,486,,64,34
2018-10-17 13:00:00,165,801,73,536,81,538,187,154,546,,79,38
2018-10-17 14:00:00,159,750,73,519,91,582,171,162,538,,90,37
2018-10-17 15:00:00,144,725,70,445,90,545,125,153,470,,83,40
2018-10-17 16:00:00,128,689,54,333,65,464,109,122,363,,66,36
2018-10-17 17:00:00,81,509,35,199,44,271,77,85,269,,43,25
2018-10-17 18:00:00,30,273,12,65,19,106,28,34,62,,14,11
2018-10-17 19:00:00,0,21,0,0,1,7,3,1,0,,0,0
2018-10-17 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-17 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 09:00:00,20,39,4,49,2,24,9,12,64,,3,3
2018-10-18 10:00:00,75,214,18,174,22,121,71,56,210,,26,16
2018-10-18 11:00:00,127,446,36,329,58,224,148,107,385,,50,31
2018-10-18 12:00:00,163,746,40,446,77,347,219,150,509,,66,47
2018-10-18 13:00:00,179,814,42,510,101,455,277,168,532,,72,54
2018-10-18 14:00:00,181,887,46,523,110,535,289,171,560,,82,54
2018-10-18 15:00:00,165,998,45,476,110,500,272,158,544,,75,49
2018-10-18 16:00:00,134,891,44,367,95,420,229,127,438,,67,38
2018-10-18 17:00:00,87,635,24,208,69,273,158,82,257,,47,23
2018-10-18 18:00:00,29,303,8,62,32,130,70,31,49,,22,8
2018-10-18 19:00:00,0,23,0,1,4,4,6,1,0,,1,0
2018-10-18 20:00:00,0,0,0,1,0,0,0,0,0,,0,0
2018-10-18 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-18 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 09:00:00,12,67,2,57,2,62,8,5,48,,1,3
2018-10-19 10:00:00,48,471,15,210,30,282,71,23,180,,15,14
2018-10-19 11:00:00,82,881,34,378,72,484,151,41,298,,34,30
2018-10-19 12:00:00,106,1184,53,487,100,624,220,74,506,,55,44
2018-10-19 13:00:00,136,1406,71,559,115,777,260,113,590,,69,52
2018-10-19 14:00:00,171,1489,75,568,119,869,277,135,598,,71,54
2018-10-19 15:00:00,151,1435,63,513,113,845,267,150,546,,72,49
2018-10-19 16:00:00,125,1237,51,412,99,645,232,129,432,,64,37
2018-10-19 17:00:00,79,886,27,250,71,405,160,85,261,,43,23
2018-10-19 18:00:00,26,388,9,85,33,152,67,30,54,,16,8
2018-10-19 19:00:00,0,23,0,2,3,4,5,0,0,,0,0
2018-10-19 20:00:00,0,0,0,1,0,0,0,0,0,,0,0
2018-10-19 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-19 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 06:00:00,0,0,0,0,0,2,0,0,0,,0,0
2018-10-20 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 09:00:00,12,51,5,47,3,67,10,8,45,,3,3
2018-10-20 10:00:00,49,383,21,179,35,260,91,46,168,,30,18
2018-10-20 11:00:00,81,783,42,316,74,441,186,95,288,,59,36
2018-10-20 12:00:00,118,1068,53,462,107,655,251,139,393,,75,49
2018-10-20 13:00:00,173,1242,64,563,127,776,286,165,484,,88,55
2018-10-20 14:00:00,177,1376,73,581,137,781,286,168,560,,95,57
2018-10-20 15:00:00,162,1344,70,535,131,798,270,150,480,,90,50
2018-10-20 16:00:00,132,1168,58,439,112,684,232,127,395,,79,38
2018-10-20 17:00:00,82,844,37,276,82,425,165,82,208,,56,25
2018-10-20 18:00:00,24,371,10,87,40,152,68,31,42,,24,9
2018-10-20 19:00:00,0,17,0,1,3,3,5,0,0,,0,0
2018-10-20 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-20 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 09:00:00,11,58,5,45,2,79,9,9,79,,3,3
2018-10-21 10:00:00,47,427,31,181,39,347,97,60,246,,29,19
2018-10-21 11:00:00,85,794,55,317,86,594,193,115,436,,59,37
2018-10-21 12:00:00,128,1072,71,429,118,796,258,150,561,,83,50
2018-10-21 13:00:00,165,1348,77,515,136,972,293,169,614,,94,57
2018-10-21 14:00:00,178,1467,77,553,141,1036,301,171,623,,96,58
2018-10-21 15:00:00,164,1455,73,530,135,1013,283,159,572,,92,52
2018-10-21 16:00:00,134,1260,56,429,116,890,241,132,457,,78,41
2018-10-21 17:00:00,87,911,35,273,83,616,172,89,283,,54,25
2018-10-21 18:00:00,29,403,10,87,37,231,72,36,61,,21,8
2018-10-21 19:00:00,0,14,0,1,2,3,3,0,0,,0,0
2018-10-21 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-21 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 09:00:00,21,58,0,56,0,67,6,10,85,,0,2
2018-10-22 10:00:00,82,493,5,229,7,334,61,48,292,,4,4
2018-10-22 11:00:00,135,988,18,393,14,590,130,86,449,,8,8
2018-10-22 12:00:00,167,1340,31,519,20,791,172,108,550,,15,9
2018-10-22 13:00:00,186,1520,33,585,27,964,183,107,595,,28,11
2018-10-22 14:00:00,185,1507,47,600,37,1027,165,102,596,,34,10
2018-10-22 15:00:00,170,1425,41,555,45,1020,139,82,544,,42,11
2018-10-22 16:00:00,135,1224,37,454,43,882,103,66,422,,43,11
2018-10-22 17:00:00,85,861,31,286,37,585,52,40,212,,38,6
2018-10-22 18:00:00,26,372,9,87,24,210,14,14,46,,15,4
2018-10-22 19:00:00,0,12,0,1,2,2,0,0,0,,0,0
2018-10-22 20:00:00,0,0,0,1,0,0,0,0,0,,0,0
2018-10-22 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-22 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 09:00:00,13,61,2,44,2,98,9,11,49,,2,4
2018-10-23 10:00:00,57,554,18,191,35,460,98,60,215,,17,16
2018-10-23 11:00:00,96,1072,32,334,74,791,188,102,261,,48,31
2018-10-23 12:00:00,132,1392,52,458,108,1030,245,154,249,,68,42
2018-10-23 13:00:00,170,1543,69,554,121,1174,286,174,464,,76,52
2018-10-23 14:00:00,144,1579,81,581,128,1187,296,173,260,,72,48
2018-10-23 15:00:00,134,1485,74,546,103,1113,263,131,201,,71,49
2018-10-23 16:00:00,105,1264,59,425,68,929,209,98,234,,63,38
2018-10-23 17:00:00,82,877,37,254,48,623,130,71,255,,39,21
2018-10-23 18:00:00,25,369,8,60,22,220,47,27,51,,11,5
2018-10-23 19:00:00,0,17,0,1,1,4,2,0,0,,0,0
2018-10-23 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-23 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 09:00:00,6,57,1,52,1,87,5,6,11,,1,0
2018-10-24 10:00:00,27,512,8,229,17,419,59,38,35,,17,7
2018-10-24 11:00:00,44,961,15,404,41,741,119,69,65,,37,15
2018-10-24 12:00:00,64,1242,15,523,76,997,189,85,99,,47,13
2018-10-24 13:00:00,75,1436,13,583,115,1135,244,94,130,,53,10
2018-10-24 14:00:00,72,1511,12,579,124,1169,281,91,153,,49,10
2018-10-24 15:00:00,59,1442,12,522,120,1087,272,80,143,,46,9
2018-10-24 16:00:00,58,1244,10,437,105,895,228,68,76,,42,7
2018-10-24 17:00:00,34,880,7,275,75,603,155,45,46,,28,4
2018-10-24 18:00:00,9,375,1,78,32,204,60,16,11,,13,1
2018-10-24 19:00:00,0,7,0,1,1,2,1,0,0,,0,0
2018-10-24 20:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-24 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 09:00:00,3,32,0,21,0,77,1,1,30,,0,0
2018-10-25 10:00:00,14,298,10,117,10,386,23,15,138,,7,6
2018-10-25 11:00:00,25,566,16,234,23,658,66,32,199,,17,11
2018-10-25 12:00:00,34,956,24,324,44,826,130,65,193,,25,15
2018-10-25 13:00:00,49,1227,33,393,78,932,207,98,232,,27,27
2018-10-25 14:00:00,60,1303,44,428,111,957,250,108,303,,39,38
2018-10-25 15:00:00,66,1299,58,410,121,920,264,132,336,,49,43
2018-10-25 16:00:00,53,1144,44,339,104,788,227,117,257,,64,37
2018-10-25 17:00:00,38,821,25,216,72,539,158,79,162,,45,22
2018-10-25 18:00:00,13,332,5,60,30,181,63,29,49,,13,6
2018-10-25 19:00:00,0,4,0,1,1,1,1,0,0,,0,0
2018-10-25 20:00:00,0,0,0,1,0,0,0,0,0,,0,0
2018-10-25 21:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 22:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-25 23:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 00:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 01:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 02:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 03:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 04:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 05:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 06:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 07:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 08:00:00,0,0,0,0,0,0,0,0,0,,0,0
2018-10-26 09:00:00,2,15,0,27,0,60,1,2,25,,0,0
2018-10-26 10:00:00,12,168,3,114,8,189,27,16,113,,7,5
2018-10-26 11:00:00,26,350,11,239,30,334,59,29,197,,16,10
2018-10-26 12:00:00,42,494,18,325,47,458,100,46,293,,34,14
2018-10-26 13:00:00,55,678,27,406,50,517,119,61,306,,29,28
2018-10-26 14:00:00,65,658,21,412,52,481,117,44,341,,27,27
2018-10-26 15:00:00,64,568,17,382,51,479,91,38,319,,27,19
2018-10-26 16:00:00,45,381,14,287,52,397,66,32,252,,20,13
2018-10-26 17:00:00,22,210,11,149,38,218,46,12,127,,14,7
2018-10-26 18:00:00,4,64,3,34,22,58,17,5,17,,10,1
2018-10-26 19:00:00,0,0,0,1,0,2,0,0,0,,0,0
